7	11	0.0011441389997344231
7	11	0.0011606479984038742
7	11	0.0010350499997002771
7	11	0.0012355149992799852
7	10	0.0017499120003776625
7	11	0.0013557380007114261
8	11	0.0018964459995913785
7	11	0.0014055259998713154
8	11	0.0019049049988097977
8	11	0.0019112169993604766
9	10	0.0037331389994506026
9	11	0.0037539100012509152
9	11	0.0037822089998371666
8	11	0.0020797790002689
8	11	0.0019593850011005998
9	11	0.0036780219998036046
9	11	0.0038898720013094135
8	10	0.0024085670011118054
9	11	0.0036236600008123787
8	11	0.0020165470014035236
10	11	0.007073266999213956
8	11	0.0020723109992104582
10	11	0.00739381899984437
10	10	0.007070136000038474
10	11	0.00797149900063232
2	11	0.00014970099982747342
2	11	9.897400013869628e-05
2	10	9.128600140684284e-05
2	11	8.086199886747636e-05
2	10	8.708600034879055e-05
3	11	0.00016478399993502535
3	12	0.00016091600082290825
3	10	0.00016155000048456714
3	11	0.00016423899978690315
3	11	0.00015737600006104913
4	12	0.0002456109996273881
4	11	0.0002480349994584685
4	11	0.0002478679998603184
4	11	0.0002475829987815814
4	11	0.00024519500038877595
5	11	0.00034421999953337945
5	11	0.00035268099964014255
5	11	0.0003678539997054031
5	12	0.0003884559992002323
5	11	0.0003569920008885674
6	11	0.000606760000664508
6	11	0.0005896459988434799
6	12	0.0005938029989920324
6	12	0.000614956999925198
6	11	0.0006182060005812673
7	12	0.001152648999777739
7	12	0.0010967320013151038
7	12	0.0010877330005314434
7	12	0.0010786709990497911
7	12	0.0010921119992417516
8	12	0.0020248460004950175
8	12	0.001967565998711507
8	11	0.0019494049993227236
7	11	0.0011472070000309031
8	12	0.0018909190002887044
8	12	0.0024461070006509544
9	11	0.004230157001074986
9	12	0.004089433999979519
9	12	0.004027905000839382
9	12	0.004038193001179025
10	12	0.008353787001396995
9	11	0.0039019930009089876
10	12	0.007863888000429142
9	12	0.004045014000439551
8	12	0.002068189000056009
11	12	0.014853230000881013
9	12	0.003894970999681391
8	11	0.002145940001355484
10	12	0.0076114240000606515
9	12	0.004031911999845761
11	11	0.015648638998754905
12	12	0.029930696000519674
11	12	0.015074362998348079
11	12	0.015347394999480457
10	12	0.00809618200037221
3	12	0.0002865570004360052
3	11	0.0002688899985514581
3	12	0.00026789799994730856
3	12	0.00023535199943580665
3	12	0.00023389099987980444
4	13	0.0003453699991950998
4	12	0.00036293099947215524
4	11	0.00034066999978676904
4	12	0.00033581600109755527
4	13	0.00033194199932040647
5	11	0.00046589899829996284
5	11	0.0004608250001183478
5	11	0.0004888209987257142
5	13	0.000466081999547896
5	13	0.00047875299969746266
6	13	0.0007317149993468774
6	13	0.0006391469996742671
6	12	0.0005777289989055134
6	13	0.0006311409997579176
6	12	0.000602166999669862
7	12	0.0010448810007801512
7	12	0.001152489001469803
7	12	0.0010227020011370769
7	13	0.001047334999384475
7	12	0.001613250000445987
7	13	0.0010566509990894701
8	12	0.0024757030005275737
7	13	0.0018458519989508204
8	13	0.0024982079994515516
8	13	0.0023246660002769204
8	13	0.0022785539986216463
9	13	0.004097539000213146
8	13	0.002346072998989257
9	13	0.003965931000493583
8	13	0.0021769430004496826
10	13	0.007798245000230963
9	12	0.0039744650002830895
10	13	0.008132135999403545
10	13	0.007996213000296848
10	13	0.008164585999111296
9	13	0.004891893999229069
7	13	0.0011855400007334538
11	12	0.01579082200078119
11	13	0.016752393999922788
10	13	0.007639647999894805
12	13	0.031950057000358356
10	13	0.007640774998435518
11	13	0.016439793000245118
11	13	0.015482134000194492
11	13	0.020314043998951092
12	13	0.03571786099928431
12	13	0.03228419900005974
10	13	0.007992646000275272
11	13	0.017170631001135916
11	13	0.015879173000939772
4	14	0.0003328600014356198
4	13	0.00030885200067132246
4	13	0.00028034000024490524
4	14	0.0003384299998288043
4	14	0.0003344140004628571
5	13	0.0004987869997421512
5	12	0.0004754840010718908
5	12	0.0004794489996129414
5	13	0.00047869799891486764
5	12	0.000410888998885639
6	13	0.0006713580005452968
6	14	0.0008105509987217374
6	13	0.0007405489996017423
6	14	0.000651506999929552
6	14	0.000686201999997138
7	14	0.0011946829999942565
7	14	0.0011692469997797161
7	14	0.0012018809993605828
7	14	0.0011210129996470641
7	14	0.0011423960004321998
8	14	0.002334914999664761
8	13	0.0022604860005230876
8	14	0.0022806559991295217
8	14	0.0022558820000995183
8	13	0.0022497810005006613
9	14	0.004577114999847254
8	14	0.002920731998528936
7	13	0.0014962679997552186
8	14	0.002333414000531775
9	14	0.004150024000409758
10	14	0.008367370000996743
10	13	0.0080058609983098
9	14	0.004807303001143737
10	14	0.008268830000815797
10	14	0.008100426000964944
10	14	0.008333533000040916
9	14	0.0042161109995504376
10	14	0.008497543998601031
11	14	0.016259227999398718
10	14	0.008897179999621585
10	14	0.008608395999544882
10	14	0.008102518000669079
10	13	0.00856053400093515
11	14	0.017424108998966403
12	14	0.03392667199841526
13	14	0.067301723998753
11	14	0.0177277620005043
9	14	0.00433883000005153
12	14	0.03296790099921054
11	14	0.01651183600006334
11	14	0.016924318000747007
12	14	0.03335228499963705
12	14	0.03349805899961211
14	14	0.13879938999889418
13	14	0.06936062299973855
5	14	0.0004969390010955976
5	14	0.0004372909988887841
5	15	0.00043102500058012083
5	14	0.0004003389985882677
5	14	0.0004474160014069639
6	15	0.0006889230007800506
6	15	0.0007404719999613008
6	14	0.0006953280008019647
6	14	0.000693449999744189
6	14	0.000771099999838043
7	14	0.0012480530003813328
7	15	0.001147132999903988
7	14	0.0011415030003263382
7	15	0.001197084999148501
7	15	0.0011330739998811623
8	15	0.003188895998391672
8	14	0.0023867890013207216
8	14	0.0024007990014069946
8	14	0.0024701080001250375
8	14	0.0025532109993946506
9	15	0.004536953001661459
8	14	0.0024826620010571787
9	15	0.004570576000332949
9	14	0.005334318999302923
9	15	0.004540872001598473
9	15	0.0044302850001258776
10	15	0.00873948600019503
9	14	0.00437031600085902
9	14	0.004506162998950458
10	15	0.009092255999348708
10	15	0.009357548000480165
11	15	0.018171539000832126
10	15	0.009235027000613627
11	15	0.017137849999926402
10	15	0.009397841000463814
11	15	0.017020568000589265
12	15	0.034361473999524605
12	15	0.03667908600073133
11	15	0.018208743998911814
10	15	0.00922401099887793
11	15	0.017666482999629807
11	15	0.01757034799993562
13	15	0.07150813299995207
12	15	0.0353144370001246
13	15	0.07284512099977292
13	15	0.07319333400118921
13	15	0.07068440199873294
14	15	0.14300715899844363
11	15	0.01740902500023367
13	15	0.0735810810001567
12	15	0.035721054999157786
15	15	0.2939528530005191
14	15	0.14761451199956355
14	15	0.14584045299852733
12	15	0.03564297599950805
6	15	0.0008888149986887584
6	15	0.0007651779997104313
6	14	0.000743343000067398
6	15	0.0007108170011633774
6	15	0.0007105360000423389
7	16	0.0012221359993418446
7	16	0.0013641370005643694
7	16	0.0012761159996443894
7	14	0.001302344999203342
7	16	0.001315573999818298
7	16	0.0018123030004062457
8	16	0.002719218000493129
8	15	0.002562749999924563
8	16	0.0027054519996454474
8	16	0.0025528780006425222
9	16	0.004569409000396263
9	16	0.004686300000685151
9	15	0.004737610999654862
9	16	0.004976662999979453
9	16	0.005272061000141548
10	16	0.009028935999594978
10	16	0.008879625998815754
9	16	0.004640368999389466
10	15	0.008849980999002582
10	15	0.009055223001269042
11	16	0.01860152900007961
11	16	0.01804249099950539
11	16	0.018442578000758658
10	15	0.008860083999024937
11	16	0.018303071999980602
12	16	0.03608731200074544
11	15	0.017741048999596387
10	15	0.008911613998861867
12	16	0.03660696599945368
12	16	0.03687334400092368
11	16	0.019232693000958534
13	16	0.07539441199878638
13	16	0.07421651599906909
10	16	0.010130373999345466
10	16	0.009139843001321424
13	16	0.07622124499903293
13	16	0.07448533699971449
13	16	0.07387073199970473
13	16	0.0754551909994916
14	16	0.15160234800168837
13	16	0.074967143998947
14	16	0.1509850059992459
14	16	0.14910065200092504
13	16	0.07392434200119169
15	16	0.31061888200019894
14	16	0.15104944499944395
14	16	0.14957515300011437
14	16	0.1499563899997156
14	16	0.14857753100113769
13	16	0.07447181600036856
7	15	0.0015030070007924223
7	16	0.0014825180005573202
7	16	0.001447751001251163
7	16	0.0014056199997867225
7	17	0.0012681259995588334
8	17	0.002566814999227063
8	17	0.0026293650007573888
8	17	0.0026089509992743842
7	17	0.001516521000667126
8	17	0.002729994999754126
8	17	0.0026553240004432155
8	17	0.0025165150000248104
9	17	0.005032158000176423
9	17	0.004891369000688428
9	17	0.004919392000374501
10	17	0.01004175399975793
10	15	0.009399992999533424
9	16	0.005142273999808822
10	17	0.011030065001250478
10	16	0.00941614200019103
11	17	0.019753340999159263
10	17	0.009508028999334783
11	16	0.019910451001123874
11	17	0.019122499001241522
10	17	0.009205728998495033
12	17	0.03748979099873395
12	17	0.038522606999322306
12	17	0.03843474899986177
12	17	0.038334617000145954
11	17	0.019860642998537514
12	17	0.03846382300071127
13	17	0.07829659600065497
13	17	0.07829170300101396
12	17	0.038625729001068976
12	16	0.03740894500151626
11	17	0.01931247600077768
13	16	0.07700838100026886
14	17	0.15905943099824071
14	17	0.16190650799944706
12	17	0.03857843399964622
15	17	0.31941557500067574
15	17	0.3175251359989488
15	17	0.31440793000001577
13	16	0.07771988199965563
14	17	0.15677281099851825
15	17	0.31694158500067715
15	17	0.3193020790004084
15	17	0.31813832799889497
13	17	0.07895391800047946
14	17	0.15827773400087608
16	17	0.6412685420000344
16	17	0.639533041001414
15	16	0.31752386200059846
16	17	0.6329613229991082
15	17	0.32413699999960954
8	18	0.0028022890001011547
8	17	0.0027519200011738576
8	17	0.0027912670011573937
8	18	0.002657242001077975
8	17	0.0025251189999835333
9	17	0.0051121460001013475
9	17	0.005705285000658478
8	17	0.0027644899982988136
9	17	0.005103745999804232
9	17	0.005095717000585864
10	18	0.010230288000457222
10	18	0.009901336999973864
10	16	0.009698199999547796
9	18	0.005946848999883514
10	18	0.00966868700015766
11	17	0.019362903000001097
11	17	0.0200306989991077
11	18	0.020696699000836816
11	17	0.019595983998442534
11	17	0.02063196800008882
12	18	0.03985133300011512
12	18	0.0398888010004157
12	18	0.039167409000583575
12	18	0.04133540099974198
12	18	0.0397108319994004
13	18	0.08005663500080118
12	18	0.040903531000367366
13	18	0.08062859200072126
13	18	0.08006773800116207
13	18	0.07893560900083685
14	18	0.16327555799944093
12	18	0.03934713499984355
13	18	0.07969428500109643
12	17	0.03856865799934894
13	18	0.08111820699923555
12	18	0.04045940499963763
12	18	0.03936728200096695
14	18	0.16123955300099624
15	18	0.33315198099990084
14	18	0.16486747299859417
14	18	0.16273728600026516
14	18	0.16083158599940361
13	18	0.08052786699954595
13	18	0.07996879000165791
14	18	0.1614333910001733
13	17	0.08122218999960751
15	18	0.33062150700061466
15	18	0.3269709079995664
15	18	0.3292660419992899
17	18	1.3558852080004726
17	18	1.3258079059996817
18	18	2.674743588000638
15	18	0.3276944890003506
17	18	1.3224315460010985
16	18	0.6585422339994693
9	18	0.005220230999839259
9	19	0.005424877999757882
9	18	0.005342901999028982
9	18	0.005473782999615651
9	18	0.005165865999515518
10	19	0.010796122000101604
10	18	0.010056483999505872
10	18	0.010764024998934474
10	18	0.010506411999813281
10	18	0.01000964800005022
10	19	0.010413346000859747
11	19	0.020116567000513896
11	19	0.02113055399968289
10	18	0.010022969001511228
10	18	0.00999451400093676
12	19	0.041325408999909996
12	19	0.04121224099981191
12	19	0.04072922799969092
11	18	0.020387620001201867
11	19	0.021065365999675123
13	19	0.08336895399952482
13	19	0.08155207599884307
12	19	0.041231552000681404
11	19	0.020373377001305926
12	18	0.03991915799997514
13	19	0.08465332999912789
14	18	0.16952007399959257
14	18	0.16798600399852148
13	19	0.084460632999253
14	19	0.17263585199907538
15	19	0.34406069600117917
13	18	0.08247609600039141
13	19	0.08256378999976732
13	18	0.0840236919993913
15	19	0.3417359340000985
15	19	0.3413009360010619
15	19	0.34035704099915165
16	19	0.6907173780000448
13	19	0.08424005199958629
14	19	0.1718224120013474
16	19	0.6770811960013816
16	19	0.6837895419994311
17	19	1.377791986000375
17	19	1.3889385940001375
15	19	0.3396373149989813
14	19	0.16820017700047174
17	19	1.3893926829987322
16	19	0.6888953579982626
16	19	0.6801740529990639
16	19	0.6825213820011413
17	19	1.3894228690005548
18	19	2.7521772170002805
17	19	1.3563802419994317
15	19	0.3479868769991299
14	19	0.16588685900023847
10	19	0.011453532000814448
10	20	0.010781270000734366
10	18	0.010393725000540144
10	19	0.010905134999120492
10	19	0.010682263000489911
11	20	0.02056248000008054
10	19	0.010842122999747517
10	20	0.011915106999367708
11	20	0.020842382000409998
11	20	0.02241805500125338
12	20	0.043799225000839215
12	20	0.043114977999721305
12	20	0.04276268700050423
12	20	0.04324161499971524
12	20	0.04457832899970526
12	19	0.04241990199989232
12	19	0.04415991399946506
13	20	0.0873388559994055
12	19	0.042054437999468064
13	20	0.08749926099881122
13	20	0.08677162300045893
14	19	0.1740215089994308
12	20	0.04333630700057256
14	20	0.17866269099977217
13	20	0.08675242199933564
14	20	0.1760776459996123
14	20	0.17607904600117763
13	20	0.08487378800055012
14	20	0.17244182099966565
14	20	0.17589782300092338
13	20	0.08722244299860904
14	20	0.17615575099989655
15	20	0.3557137710013194
16	20	0.710441424000237
16	20	0.7081168839995371
16	20	0.700811465998413
15	19	0.3611909730007028
15	20	0.3578038719988399
14	20	0.17765588799920806
15	20	0.34972046699840575
13	20	0.08714294799938216
17	20	1.4057007729988982
16	20	0.707836800998848
16	20	0.706357837001633
16	20	0.7205267710014596
18	20	2.8199953580005968
16	19	0.7114460069988127
15	20	0.3523149770007876
16	20	0.7183471389998886
17	20	1.4315955949987256
17	20	1.4117693719999806
20	20	11.877681797999685
17	20	1.4394929310001316
18	20	2.8864642410007946
18	20	2.912728346000222
